id,rating
802987,5
802988,5
802989,3
802990,4
802991,3
802992,5
802993,5
802994,3
802995,3
802996,3
802997,3
802998,4
802999,1
803000,3
803001,4
803002,4
803003,4
803004,4
803005,2
803006,5
803007,4
803008,3
803009,3
803010,3
803011,3
803012,3
803013,3
803014,4
803015,3
803016,2
803017,3
803018,5
803019,3
803020,4
803021,5
803022,5
803023,5
803024,5
803025,3
803026,4
803027,2
803028,4
803029,4
803030,5
803031,5
803032,5
803033,3
803034,5
803035,2
803036,5
803037,5
803038,2
803039,2
803040,1
803041,4
803042,4
803043,3
803044,4
803045,5
803046,4
803047,5
803048,3
803049,4
803050,5
803051,3
803052,5
803053,5
803054,1
803055,5
803056,1
803057,4
803058,4
803059,2
803060,4
803061,4
803062,5
803063,5
803064,5
803065,2
803066,3
803067,2
803068,3
803069,4
803070,4
803071,2
803072,4
803073,4
803074,3
803075,4
803076,2
803077,4
803078,2
803079,2
803080,3
803081,3
803082,3
803083,5
803084,2
803085,4
803086,3
803087,4
803088,5
803089,3
803090,4
803091,3
803092,3
803093,3
803094,3
803095,4
803096,3
803097,5
803098,3
803099,2
803100,5
803101,3
803102,2
803103,1
803104,5
803105,3
803106,4
803107,4
803108,3
803109,4
803110,5
803111,3
803112,2
803113,4
803114,2
803115,4
803116,4
803117,5
803118,3
803119,2
803120,4
803121,4
803122,3
803123,5
803124,5
803125,4
803126,3
803127,2
803128,2
803129,2
803130,4
803131,3
803132,3
803133,5
803134,3
803135,4
803136,4
803137,3
803138,3
803139,4
803140,4
803141,5
803142,2
803143,3
803144,3
803145,5
803146,5
803147,3
803148,5
803149,5
803150,3
803151,3
803152,1
803153,2
803154,5
803155,3
803156,4
803157,4
803158,4
803159,4
803160,2
803161,5
803162,3
803163,3
803164,5
803165,4
803166,5
803167,5
803168,4
803169,5
803170,4
803171,4
803172,2
803173,3
803174,5
803175,5
803176,3
803177,3
803178,5
803179,5
803180,4
803181,3
803182,4
803183,3
803184,4
803185,4
803186,4
803187,4
803188,5
803189,5
803190,5
803191,5
803192,3
803193,3
803194,5
803195,5
803196,4
803197,3
803198,4
803199,5
803200,2
803201,3
803202,3
803203,4
803204,4
803205,3
803206,4
803207,3
803208,1
803209,1
803210,5
803211,4
803212,4
803213,4
803214,3
803215,5
803216,4
803217,3
803218,5
803219,5
803220,3
803221,3
803222,4
803223,3
803224,2
803225,4
803226,1
803227,3
803228,4
803229,3
803230,4
803231,4
803232,3
803233,3
803234,2
803235,1
803236,3
803237,4
803238,3
803239,3
803240,3
803241,4
803242,3
803243,3
803244,3
803245,5
803246,2
803247,3
803248,3
803249,4
803250,5
803251,4
803252,4
803253,5
803254,5
803255,5
803256,3
803257,5
803258,2
803259,3
803260,2
803261,3
803262,3
803263,3
803264,3
803265,3
803266,2
803267,5
803268,2
803269,3
803270,2
803271,1
803272,5
803273,2
803274,5
803275,3
803276,2
803277,4
803278,2
803279,5
803280,5
803281,2
803282,3
803283,4
803284,2
803285,3
803286,3
803287,5
803288,2
803289,3
803290,1
803291,4
803292,4
803293,5
803294,3
803295,4
803296,4
803297,2
803298,2
803299,5
803300,5
803301,5
803302,4
803303,5
803304,5
803305,2
803306,5
803307,5
803308,5
803309,3
803310,3
803311,4
803312,2
803313,4
803314,4
803315,5
803316,5
803317,3
803318,5
803319,4
803320,1
803321,4
803322,5
803323,5
803324,3
803325,4
803326,5
803327,4
803328,5
803329,4
803330,4
803331,3
803332,4
803333,4
803334,3
803335,5
803336,5
803337,3
803338,4
803339,4
803340,4
803341,4
803342,4
803343,4
803344,4
803345,1
803346,2
803347,3
803348,4
803349,3
803350,3
803351,4
803352,4
803353,5
803354,5
803355,3
803356,4
803357,4
803358,3
803359,4
803360,3
803361,5
803362,5
803363,5
803364,4
803365,5
803366,3
803367,4
803368,3
803369,4
803370,1
803371,3
803372,3
803373,5
803374,4
803375,2
803376,5
803377,3
803378,3
803379,5
803380,5
803381,5
803382,5
803383,4
803384,3
803385,4
803386,4
803387,4
803388,5
803389,4
803390,3
803391,4
803392,5
803393,3
803394,4
803395,4
803396,5
803397,5
803398,4
803399,5
803400,4
803401,4
803402,2
803403,5
803404,5
803405,5
803406,3
803407,4
803408,4
803409,4
803410,4
803411,5
803412,4
803413,3
803414,4
803415,5
803416,4
803417,4
803418,5
803419,3
803420,3
803421,3
803422,1
803423,5
803424,5
803425,5
803426,5
803427,3
803428,5
803429,2
803430,4
803431,5
803432,2
803433,5
803434,4
803435,5
803436,4
803437,5
803438,4
803439,3
803440,3
803441,4
803442,4
803443,3
803444,4
803445,5
803446,5
803447,5
803448,5
803449,4
803450,5
803451,4
803452,2
803453,3
803454,3
803455,5
803456,2
803457,3
803458,3
803459,4
803460,4
803461,5
803462,5
803463,5
803464,4
803465,3
803466,3
803467,5
803468,4
803469,4
803470,2
803471,5
803472,3
803473,4
803474,3
803475,5
803476,3
803477,5
803478,5
803479,2
803480,3
803481,5
803482,5
803483,3
803484,3
803485,2
803486,1
803487,3
803488,5
803489,5
803490,3
803491,5
803492,4
803493,4
803494,5
803495,2
803496,5
803497,3
803498,4
803499,5
803500,5
803501,3
803502,5
803503,4
803504,5
803505,3
803506,5
803507,4
803508,3
803509,5
803510,5
803511,5
803512,2
803513,4
803514,2
803515,2
803516,3
803517,5
803518,3
803519,5
803520,5
803521,5
803522,5
803523,5
803524,5
803525,5
803526,4
803527,4
803528,5
803529,5
803530,4
803531,5
803532,2
803533,3
803534,3
803535,5
803536,4
803537,4
803538,5
803539,5
803540,4
803541,4
803542,4
803543,5
803544,5
803545,3
803546,3
803547,5
803548,4
803549,1
803550,1
803551,3
803552,4
803553,2
803554,5
803555,5
803556,3
803557,4
803558,4
803559,3
803560,4
803561,3
803562,4
803563,1
803564,5
803565,3
803566,1
803567,4
803568,4
803569,5
803570,5
803571,3
803572,4
803573,4
803574,4
803575,4
803576,3
803577,3
803578,3
803579,5
803580,4
803581,5
803582,4
803583,5
803584,4
803585,2
803586,4
803587,5
803588,3
803589,4
803590,4
803591,5
803592,3
803593,3
803594,5
803595,4
803596,3
803597,2
803598,2
803599,2
803600,5
803601,4
803602,5
803603,3
803604,4
803605,5
803606,3
803607,4
803608,4
803609,4
803610,4
803611,4
803612,4
803613,3
803614,5
803615,2
803616,2
803617,4
803618,1
803619,4
803620,4
803621,3
803622,4
803623,5
803624,4
803625,3
803626,4
803627,4
803628,2
803629,4
803630,3
803631,4
803632,3
803633,2
803634,4
803635,2
803636,4
803637,4
803638,3
803639,5
803640,3
803641,3
803642,4
803643,3
803644,5
803645,3
803646,5
803647,3
803648,3
803649,4
803650,4
803651,5
803652,3
803653,4
803654,3
803655,5
803656,3
803657,3
803658,3
803659,4
803660,4
803661,5
803662,3
803663,3
803664,5
803665,3
803666,4
803667,4
803668,3
803669,4
803670,4
803671,4
803672,3
803673,3
803674,5
803675,1
803676,3
803677,4
803678,5
803679,3
803680,2
803681,3
803682,4
803683,5
803684,5
803685,3
803686,3
803687,4
803688,2
803689,3
803690,3
803691,3
803692,3
803693,2
803694,3
803695,3
803696,4
803697,4
803698,5
803699,5
803700,5
803701,5
803702,2
803703,5
803704,5
803705,4
803706,3
803707,4
803708,5
803709,4
803710,3
803711,4
803712,3
803713,3
803714,5
803715,2
803716,3
803717,3
803718,3
803719,2
803720,3
803721,3
803722,5
803723,4
803724,3
803725,3
803726,5
803727,3
803728,2
803729,3
803730,5
803731,3
803732,4
803733,2
803734,4
803735,4
803736,5
803737,2
803738,4
803739,4
803740,3
803741,2
803742,3
803743,5
803744,3
803745,4
803746,3
803747,4
803748,5
803749,3
803750,3
803751,5
803752,3
803753,4
803754,5
803755,3
803756,2
803757,5
803758,5
803759,3
803760,2
803761,2
803762,3
803763,4
803764,4
803765,3
803766,3
803767,2
803768,2
803769,2
803770,5
803771,4
803772,5
803773,3
803774,4
803775,4
803776,4
803777,3
803778,5
803779,3
803780,2
803781,3
803782,3
803783,3
803784,1
803785,3
803786,3
803787,3
803788,3
803789,2
803790,4
803791,3
803792,5
803793,4
803794,4
803795,4
803796,4
803797,4
803798,4
803799,3
803800,2
803801,4
803802,4
803803,2
803804,4
803805,3
803806,4
803807,5
803808,3
803809,2
803810,2
803811,2
803812,4
803813,5
803814,5
803815,4
803816,4
803817,3
803818,2
803819,4
803820,2
803821,4
803822,3
803823,2
803824,2
803825,3
803826,4
803827,2
803828,5
803829,1
803830,4
803831,4
803832,5
803833,4
803834,3
803835,2
803836,5
803837,4
803838,3
803839,2
803840,5
803841,3
803842,4
803843,3
803844,5
803845,4
803846,1
803847,5
803848,3
803849,5
803850,4
803851,4
803852,4
803853,3
803854,4
803855,3
803856,3
803857,5
803858,4
803859,5
803860,4
803861,5
803862,4
803863,2
803864,4
803865,2
803866,4
803867,5
803868,4
803869,3
803870,4
803871,3
803872,1
803873,4
803874,3
803875,3
803876,4
803877,2
803878,3
803879,4
803880,1
803881,5
803882,4
803883,5
803884,1
803885,4
803886,3
803887,5
803888,5
803889,3
803890,3
803891,3
803892,1
803893,4
803894,3
803895,5
803896,4
803897,1
803898,4
803899,1
803900,3
803901,3
803902,3
803903,3
803904,5
803905,3
803906,3
803907,2
803908,4
803909,3
803910,4
803911,4
803912,2
803913,2
803914,2
803915,1
803916,5
803917,3
803918,3
803919,4
803920,3
803921,1
803922,4
803923,2
803924,5
803925,3
803926,2
803927,3
803928,4
803929,3
803930,4
803931,4
803932,5
803933,3
803934,4
803935,1
803936,4
803937,3
803938,4
803939,3
803940,5
803941,4
803942,4
803943,1
803944,4
803945,4
803946,4
803947,5
803948,2
803949,1
803950,3
803951,3
803952,4
803953,5
803954,4
803955,4
803956,5
803957,5
803958,5
803959,4
803960,2
803961,2
803962,5
803963,4
803964,4
803965,5
803966,5
803967,5
803968,2
803969,3
803970,3
803971,4
803972,3
803973,3
803974,4
803975,1
803976,4
803977,3
803978,2
803979,5
803980,5
803981,3
803982,3
803983,3
803984,4
803985,3
803986,5
803987,3
803988,5
803989,3
803990,3
803991,4
803992,4
803993,4
803994,4
803995,2
803996,3
803997,5
803998,5
803999,3
804000,4
804001,5
804002,2
804003,4
804004,5
804005,1
804006,5
804007,4
804008,3
804009,5
804010,2
804011,5
804012,3
804013,3
804014,5
804015,3
804016,3
804017,4
804018,4
804019,4
804020,3
804021,3
804022,4
804023,5
804024,4
804025,3
804026,4
804027,4
804028,4
804029,3
804030,3
804031,3
804032,4
804033,4
804034,3
804035,5
804036,4
804037,2
804038,5
804039,5
804040,3
804041,2
804042,5
804043,4
804044,4
804045,3
804046,2
804047,1
804048,5
804049,3
804050,2
804051,2
804052,4
804053,4
804054,1
804055,4
804056,3
804057,1
804058,4
804059,5
804060,4
804061,2
804062,4
804063,4
804064,4
804065,5
804066,2
804067,5
804068,2
804069,3
804070,4
804071,5
804072,4
804073,1
804074,3
804075,4
804076,3
804077,3
804078,3
804079,5
804080,5
804081,4
804082,1
804083,4
804084,5
804085,3
804086,4
804087,4
804088,3
804089,1
804090,3
804091,1
804092,4
804093,4
804094,2
804095,4
804096,5
804097,4
804098,5
804099,3
804100,5
804101,3
804102,4
804103,2
804104,4
804105,4
804106,2
804107,4
804108,3
804109,4
804110,5
804111,3
804112,4
804113,2
804114,3
804115,4
804116,5
804117,4
804118,3
804119,1
804120,1
804121,4
804122,3
804123,4
804124,5
804125,3
804126,3
804127,5
804128,4
804129,3
804130,4
804131,3
804132,4
804133,2
804134,5
804135,3
804136,5
804137,1
804138,4
804139,3
804140,3
804141,1
804142,3
804143,2
804144,3
804145,4
804146,3
804147,4
804148,5
804149,2
804150,3
804151,4
804152,2
804153,4
804154,4
804155,5
804156,3
804157,3
804158,4
804159,5
804160,3
804161,5
804162,4
804163,5
804164,5
804165,2
804166,5
804167,1
804168,4
804169,2
804170,4
804171,3
804172,4
804173,4
804174,5
804175,4
804176,5
804177,5
804178,5
804179,5
804180,4
804181,4
804182,5
804183,5
804184,4
804185,3
804186,3
804187,3
804188,4
804189,4
804190,1
804191,3
804192,4
804193,2
804194,4
804195,3
804196,4
804197,1
804198,3
804199,5
804200,5
804201,4
804202,5
804203,5
804204,2
804205,3
804206,5
804207,3
804208,5
804209,3
804210,3
804211,4
804212,5
804213,3
804214,4
804215,3
804216,3
804217,3
804218,3
804219,5
804220,1
804221,5
804222,5
804223,4
804224,4
804225,4
804226,5
804227,5
804228,4
804229,4
804230,4
804231,5
804232,2
804233,4
804234,4
804235,5
804236,2
804237,5
804238,5
804239,3
804240,5
804241,4
804242,4
804243,3
804244,4
804245,1
804246,4
804247,1
804248,3
804249,4
804250,5
804251,4
804252,3
804253,3
804254,5
804255,4
804256,5
804257,3
804258,4
804259,5
804260,1
804261,3
804262,5
804263,4
804264,5
804265,4
804266,4
804267,3
804268,4
804269,4
804270,4
804271,3
804272,3
804273,4
804274,4
804275,3
804276,5
804277,4
804278,4
804279,1
804280,3
804281,3
804282,3
804283,5
804284,5
804285,2
804286,4
804287,4
804288,4
804289,4
804290,5
804291,4
804292,4
804293,5
804294,4
804295,3
804296,1
804297,3
804298,4
804299,4
804300,3
804301,5
804302,3
804303,4
804304,4
804305,4
804306,5
804307,5
804308,4
804309,5
804310,4
804311,4
804312,5
804313,4
804314,5
804315,5
804316,4
804317,4
804318,3
804319,4
804320,3
804321,4
804322,3
804323,3
804324,5
804325,3
804326,2
804327,4
804328,2
804329,1
804330,5
804331,3
804332,2
804333,4
804334,3
804335,5
804336,4
804337,3
804338,3
804339,4
804340,2
804341,3
804342,4
804343,2
804344,4
804345,5
804346,4
804347,4
804348,4
804349,3
804350,4
804351,4
804352,4
804353,4
804354,5
804355,2
804356,4
804357,4
804358,3
804359,4
804360,4
804361,2
804362,5
804363,3
804364,3
804365,4
804366,3
804367,3
804368,4
804369,5
804370,1
804371,4
804372,3
804373,5
804374,3
804375,4
804376,3
804377,5
804378,5
804379,3
804380,3
804381,4
804382,4
804383,3
804384,3
804385,3
804386,5
804387,4
804388,3
804389,3
804390,5
804391,5
804392,5
804393,5
804394,4
804395,3
804396,5
804397,3
804398,2
804399,4
804400,5
804401,4
804402,5
804403,4
804404,1
804405,4
804406,4
804407,1
804408,4
804409,5
804410,2
804411,2
804412,4
804413,3
804414,2
804415,5
804416,2
804417,4
804418,3
804419,5
804420,5
804421,2
804422,5
804423,5
804424,3
804425,5
804426,4
804427,4
804428,3
804429,5
804430,2
804431,4
804432,2
804433,2
804434,5
804435,2
804436,2
804437,1
804438,1
804439,5
804440,3
804441,5
804442,2
804443,1
804444,4
804445,5
804446,4
804447,3
804448,5
804449,5
804450,4
804451,3
804452,4
804453,1
804454,4
804455,3
804456,2
804457,5
804458,4
804459,4
804460,5
804461,2
804462,5
804463,3
804464,3
804465,1
804466,5
804467,4
804468,4
804469,4
804470,4
804471,5
804472,4
804473,5
804474,3
804475,3
804476,5
804477,3
804478,5
804479,5
804480,5
804481,2
804482,3
804483,4
804484,1
804485,5
804486,5
804487,4
804488,1
804489,5
804490,3
804491,3
804492,5
804493,3
804494,5
804495,4
804496,5
804497,5
804498,4
804499,4
804500,4
804501,3
804502,3
804503,4
804504,5
804505,2
804506,5
804507,5
804508,2
804509,4
804510,3
804511,4
804512,4
804513,2
804514,4
804515,3
804516,4
804517,4
804518,5
804519,2
804520,3
804521,4
804522,3
804523,4
804524,5
804525,4
804526,4
804527,1
804528,3
804529,2
804530,5
804531,5
804532,3
804533,4
804534,3
804535,2
804536,4
804537,1
804538,4
804539,4
804540,3
804541,5
804542,3
804543,4
804544,5
804545,4
804546,4
804547,4
804548,4
804549,1
804550,4
804551,3
804552,5
804553,1
804554,1
804555,3
804556,5
804557,3
804558,5
804559,4
804560,4
804561,2
804562,2
804563,1
804564,3
804565,2
804566,5
804567,4
804568,3
804569,1
804570,4
804571,5
804572,5
804573,3
804574,3
804575,3
804576,5
804577,1
804578,2
804579,5
804580,4
804581,5
804582,3
804583,4
804584,5
804585,3
804586,4
804587,3
804588,2
804589,4
804590,4
804591,3
804592,3
804593,2
804594,3
804595,4
804596,2
804597,3
804598,3
804599,1
804600,5
804601,3
804602,5
804603,4
804604,4
804605,4
804606,2
804607,4
804608,3
804609,3
804610,1
804611,3
804612,3
804613,4
804614,1
804615,4
804616,2
804617,4
804618,3
804619,3
804620,4
804621,5
804622,2
804623,5
804624,3
804625,4
804626,5
804627,4
804628,4
804629,5
804630,3
804631,3
804632,1
804633,4
804634,2
804635,5
804636,4
804637,4
804638,2
804639,4
804640,3
804641,4
804642,5
804643,4
804644,5
804645,4
804646,3
804647,5
804648,3
804649,4
804650,3
804651,3
804652,3
804653,4
804654,3
804655,4
804656,4
804657,3
804658,3
804659,3
804660,3
804661,5
804662,3
804663,4
804664,5
804665,4
804666,2
804667,3
804668,2
804669,4
804670,2
804671,4
804672,3
804673,3
804674,5
804675,5
804676,3
804677,3
804678,5
804679,3
804680,4
804681,4
804682,4
804683,4
804684,3
804685,5
804686,5
804687,2
804688,4
804689,3
804690,4
804691,2
804692,4
804693,3
804694,4
804695,5
804696,4
804697,4
804698,4
804699,4
804700,3
804701,4
804702,4
804703,5
804704,5
804705,2
804706,5
804707,4
804708,5
804709,4
804710,5
804711,3
804712,4
804713,5
804714,2
804715,2
804716,5
804717,4
804718,4
804719,3
804720,2
804721,3
804722,4
804723,4
804724,2
804725,3
804726,3
804727,3
804728,4
804729,3
804730,5
804731,4
804732,3
804733,5
804734,4
804735,4
804736,4
804737,3
804738,5
804739,4
804740,3
804741,4
804742,4
804743,1
804744,2
804745,3
804746,3
804747,3
804748,4
804749,4
804750,5
804751,3
804752,5
804753,3
804754,4
804755,3
804756,3
804757,5
804758,4
804759,5
804760,4
804761,3
804762,1
804763,3
804764,3
804765,4
804766,5
804767,5
804768,4
804769,5
804770,5
804771,5
804772,5
804773,4
804774,1
804775,2
804776,2
804777,5
804778,3
804779,3
804780,5
804781,1
804782,2
804783,4
804784,3
804785,4
804786,3
804787,4
804788,4
804789,5
804790,3
804791,3
804792,2
804793,4
804794,3
804795,4
804796,5
804797,3
804798,4
804799,3
804800,5
804801,4
804802,4
804803,4
804804,4
804805,5
804806,4
804807,5
804808,3
804809,2
804810,5
804811,4
804812,4
804813,4
804814,4
804815,4
804816,2
804817,4
804818,3
804819,5
804820,3
804821,3
804822,5
804823,2
804824,4
804825,2
804826,4
804827,4
804828,4
804829,4
804830,2
804831,4
804832,5
804833,4
804834,3
804835,5
804836,4
804837,3
804838,3
804839,3
804840,4
804841,1
804842,3
804843,5
804844,4
804845,4
804846,4
804847,5
804848,3
804849,4
804850,3
804851,4
804852,4
804853,3
804854,3
804855,3
804856,4
804857,4
804858,2
804859,5
804860,4
804861,4
804862,4
804863,5
804864,4
804865,4
804866,4
804867,3
804868,4
804869,4
804870,4
804871,3
804872,2
804873,5
804874,2
804875,2
804876,3
804877,1
804878,3
804879,3
804880,4
804881,3
804882,3
804883,3
804884,3
804885,3
804886,3
804887,4
804888,1
804889,4
804890,1
804891,5
804892,4
804893,4
804894,1
804895,4
804896,4
804897,5
804898,4
804899,4
804900,1
804901,5
804902,5
804903,4
804904,3
804905,3
804906,1
804907,4
804908,5
804909,4
804910,3
804911,3
804912,5
804913,2
804914,4
804915,1
804916,4
804917,3
804918,3
804919,4
804920,4
804921,2
804922,3
804923,3
804924,2
804925,5
804926,4
804927,5
804928,3
804929,4
804930,2
804931,1
804932,4
804933,4
804934,2
804935,4
804936,1
804937,5
804938,1
804939,4
804940,1
804941,5
804942,2
804943,2
804944,4
804945,4
804946,4
804947,3
804948,3
804949,4
804950,3
804951,1
804952,2
804953,4
804954,2
804955,2
804956,4
804957,4
804958,3
804959,4
804960,5
804961,4
804962,4
804963,5
804964,5
804965,4
804966,5
804967,3
804968,3
804969,2
804970,3
804971,3
804972,4
804973,2
804974,1
804975,3
804976,3
804977,3
804978,4
804979,1
804980,3
804981,4
804982,3
804983,3
804984,4
804985,3
804986,4
804987,4
804988,4
804989,4
804990,3
804991,4
804992,5
804993,3
804994,3
804995,2
804996,4
804997,5
804998,5
804999,5
805000,4
805001,4
805002,5
805003,4
805004,4
805005,4
805006,5
805007,4
805008,4
805009,4
805010,4
805011,5
805012,2
805013,4
805014,3
805015,5
805016,5
805017,5
805018,4
805019,5
805020,3
805021,2
805022,3
805023,3
805024,5
805025,4
805026,5
805027,5
805028,3
805029,5
805030,3
805031,5
805032,2
805033,5
805034,4
805035,5
805036,4
805037,5
805038,3
805039,3
805040,5
805041,5
805042,5
805043,3
805044,4
805045,3
805046,4
805047,4
805048,5
805049,5
805050,3
805051,5
805052,3
805053,4
805054,3
805055,5
805056,4
805057,5
805058,3
805059,5
805060,1
805061,4
805062,5
805063,5
805064,5
805065,5
805066,3
805067,5
805068,3
805069,4
805070,5
805071,4
805072,4
805073,1
805074,4
805075,3
805076,4
805077,5
805078,5
805079,5
805080,4
805081,4
805082,3
805083,4
805084,5
805085,3
805086,1
805087,5
805088,5
805089,3
805090,5
805091,4
805092,4
805093,4
805094,3
805095,4
805096,3
805097,3
805098,2
805099,3
805100,3
805101,2
805102,5
805103,5
805104,5
805105,4
805106,4
805107,5
805108,3
805109,3
805110,5
805111,4
805112,2
805113,4
805114,5
805115,5
805116,5
805117,1
805118,2
805119,3
805120,5
805121,2
805122,5
805123,2
805124,5
805125,3
805126,4
805127,3
805128,4
805129,2
805130,3
805131,4
805132,2
805133,3
805134,4
805135,5
805136,3
805137,4
805138,4
805139,5
805140,5
805141,3
805142,4
805143,5
805144,3
805145,4
805146,5
805147,4
805148,4
805149,4
805150,4
805151,5
805152,5
805153,4
805154,5
805155,3
805156,3
805157,4
805158,5
805159,3
805160,4
805161,2
805162,5
805163,4
805164,3
805165,2
805166,3
805167,4
805168,3
805169,2
805170,3
805171,3
805172,4
805173,4
805174,3
805175,4
805176,3
805177,3
805178,5
805179,3
805180,2
805181,3
805182,3
805183,2
805184,3
805185,3
805186,2
805187,5
805188,4
805189,5
805190,5
805191,3
805192,3
805193,1
805194,4
805195,3
805196,3
805197,5
805198,4
805199,4
805200,4
805201,3
805202,4
805203,2
805204,4
805205,4
805206,3
805207,3
805208,4
805209,5
805210,3
805211,4
805212,3
805213,5
805214,4
805215,4
805216,5
805217,4
805218,5
805219,2
805220,5
805221,5
805222,4
805223,4
805224,4
805225,5
805226,4
805227,2
805228,4
805229,5
805230,3
805231,4
805232,4
805233,2
805234,4
805235,4
805236,5
805237,2
805238,4
805239,4
805240,3
805241,4
805242,4
805243,3
805244,4
805245,4
805246,4
805247,5
805248,4
805249,5
805250,4
805251,5
805252,4
805253,4
805254,4
805255,5
805256,3
805257,3
805258,1
805259,4
805260,2
805261,4
805262,3
805263,3
805264,3
805265,2
805266,3
805267,1
805268,5
805269,2
805270,5
805271,4
805272,5
805273,3
805274,4
805275,4
805276,4
805277,5
805278,4
805279,4
805280,3
805281,3
805282,3
805283,4
805284,4
805285,3
805286,4
805287,5
805288,4
805289,3
805290,5
805291,5
805292,4
805293,4
805294,5
805295,4
805296,4
805297,3
805298,4
805299,4
805300,5
805301,5
805302,5
805303,4
805304,2
805305,4
805306,3
805307,3
805308,1
805309,3
805310,2
805311,5
805312,5
805313,3
805314,3
805315,3
805316,2
805317,2
805318,3
805319,3
805320,4
805321,3
805322,1
805323,4
805324,4
805325,3
805326,3
805327,1
805328,3
805329,2
805330,4
805331,4
805332,4
805333,5
805334,5
805335,3
805336,4
805337,3
805338,3
805339,4
805340,3
805341,5
805342,5
805343,5
805344,4
805345,4
805346,5
805347,3
805348,5
805349,4
805350,3
